geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
43824,17.560972,-108.767532,San Camilo los altos,Veracruz de Ignacio de la Llave
43825,19.11687,-90.309357,Vieja Tailandia,Tlaxcala
27444,18.916296,-91.057558,San Alta  Gracia los bajos,Nayarit
27444,17.834505,-101.753727,San Lorenzo los altos,Aguascalientes
27444,22.085852,-110.840675,San Jorge Luis los altos,Nuevo León
35638,18.878473,-113.844028,Vieja Vanuatu,Campeche
19254,16.596225,-111.95479,Vieja Islas Salomón,Querétaro
19254,24.713464,-99.531275,Nueva República Democrática Popular Lao,Guanajuato
11064,28.495081,-106.363452,Vieja Gabón,Baja California
11064,24.592685,-113.640817,San Uriel de la Montaña,Hidalgo
84794,26.895109,-87.281632,San Mariana los altos,Querétaro
84794,23.418551,-109.943428,San Nadia de la Montaña,Querétaro
84794,25.46686,-95.739452,Nueva Malta,Hidalgo
35643,26.539121,-98.89954,San Elvia los bajos,Tabasco
35643,16.089056,-89.747908,San Sara los bajos,Chiapas
35643,20.752589,-96.574362,San Ricardo de la Montaña,Morelos
60221,19.267296,-91.388355,San Cecilia los bajos,Campeche
60221,14.507261,-88.197551,Vieja Somalia,Tabasco
52030,28.54186,-99.449841,San Gabino los bajos,Hidalgo
52030,17.625896,-95.22859,San Jacobo los bajos,Yucatán
2879,16.361792,-94.24793,Nueva República Checa,Guerrero
2879,29.237169,-116.796246,San Pablo de la Montaña,Campeche
2879,28.21721,-89.792124,San Inés de la Montaña,Guerrero
60224,14.78106,-99.555997,San Marisol los altos,Morelos
52033,32.046836,-91.35803,San Trinidad los altos,Tlaxcala
52033,30.858319,-109.903967,Nueva República Democrática Popular Lao,Puebla
52033,29.039056,-97.385534,San Óliver los altos,Nayarit
19267,23.921846,-106.835157,San José Eduardo los altos,Tamaulipas
35654,21.869682,-104.159396,San Emiliano de la Montaña,Coahuila de Zaragoza
68423,22.530568,-103.370192,San Jacobo los altos,Guerrero
68423,22.090246,-95.79461,Nueva Fiji,Guanajuato
68423,30.55987,-108.992728,Vieja Finlandia,Zacatecas
43846,30.029221,-105.237124,Nueva Micronesia,Coahuila de Zaragoza
43846,27.292313,-97.568202,San Octavio los bajos,San Luis Potosí
43846,24.487882,-108.088603,San Noemí los bajos,Michoacán de Ocampo
27465,19.465768,-98.930314,Vieja Fiji,Zacatecas
27465,25.787362,-108.855662,Nueva Belice,Tabasco
35658,30.816967,-87.232665,Nueva Barbados,Coahuila de Zaragoza
35658,26.275562,-105.112006,San Alma los altos,Guerrero
35658,17.728804,-115.466255,San Micaela los altos,Morelos
60235,24.918018,-99.558317,San Catalina los altos,San Luis Potosí
60235,21.038313,-104.058845,San Israel de la Montaña,Baja California Sur
93007,23.783095,-112.23472,Vieja Estonia,Zacatecas
93009,16.947148,-114.306856,San Estela los bajos,Oaxaca
93009,31.302157,-102.697182,San Marisela los bajos,Chihuahua
11089,31.878813,-97.429208,Nueva Angola,Aguascalientes
11089,18.794814,-107.723457,Nueva Argentina,Durango
2898,30.731116,-100.376268,San Jos los bajos,Veracruz de Ignacio de la Llave
2898,16.725024,-86.503158,San Alejandro los altos,Nayarit
11092,26.972721,-99.636289,Vieja San Vicente y las Granadinas,Morelos
11092,17.668504,-97.998568,San Silvano los bajos,Durango
93016,29.465682,-116.24329,San María José de la Montaña,Quintana Roo
93016,29.875884,-105.287236,Nueva Ecuador,Aguascalientes
52056,15.215787,-108.459716,Vieja Filipinas,Tamaulipas
52056,30.537135,-97.143416,Vieja Egipto,Sonora
76635,19.886131,-102.963762,Nueva Afganistán,Baja California Sur
76635,19.008834,-93.652518,Nueva Lituania,Baja California Sur
11100,25.833054,-99.983823,San Natividad los bajos,Durango
19295,30.098542,-98.354335,San Cristian de la Montaña,Tabasco
19295,27.688647,-96.601019,Nueva Ecuador,Tlaxcala
19295,16.702345,-91.659249,Vieja Australia,Hidalgo
27497,17.510593,-100.210214,Nueva Kuwait,Chiapas
84842,25.716078,-109.700887,San Adán los bajos,Chiapas
84842,18.626025,-99.966494,Nueva Guatemala,Baja California
60265,22.417926,-103.027662,San Rubén los altos,Tamaulipas
19309,25.209,-88.428104,San Zacarías los bajos,México
19309,17.715272,-110.481223,Nueva Cuba,Michoacán de Ocampo
60271,15.781028,-88.47608,San Aldonza los altos,Tamaulipas
60271,25.215383,-101.804462,San Luisa de la Montaña,Querétaro
11123,27.177828,-86.748384,San Porfirio los altos,Quintana Roo
11123,23.860864,-116.981224,Vieja Venezuela,Hidalgo
11123,30.270121,-113.535291,San Luis Manuel los bajos,Michoacán de Ocampo
11124,28.817934,-107.981441,San Lucía los bajos,Zacatecas
11124,30.128623,-110.325193,Vieja Liberia,Guerrero
43893,15.674978,-87.46574,Nueva Trinidad y Tabago,Baja California Sur
43893,29.921724,-93.781222,Vieja Estonia,Yucatán
43893,15.66844,-93.664721,Vieja Belarús,Campeche
19318,17.399486,-116.634054,San José Eduardo los altos,Aguascalientes
19318,26.969132,-105.695956,San Gabino los altos,Chihuahua
19318,22.211192,-105.91348,Vieja Uruguay,Coahuila de Zaragoza
35703,31.17971,-110.763414,Vieja Suecia,Oaxaca
35703,25.750827,-100.596435,Vieja India,Morelos
35703,26.278362,-86.535851,Nueva Santo Tomé y Príncipe,Campeche
76665,15.263627,-98.498447,San María Luisa los altos,Sonora
76665,16.741175,-99.748198,Vieja Mauritania,Veracruz de Ignacio de la Llave
76665,23.183531,-110.863113,San Cristina los bajos,Hidalgo
27515,19.415535,-93.24587,San Germán de la Montaña,Campeche
19325,14.617656,-89.204462,San Tomás los bajos,Hidalgo
19325,28.701278,-87.631897,San Leonel los bajos,Veracruz de Ignacio de la Llave
60287,21.457315,-111.035575,San Georgina de la Montaña,Chiapas
60287,15.832252,-90.800447,San Perla los bajos,Sinaloa
68482,29.575637,-96.412576,Vieja República Checa,Tabasco
68482,24.169339,-105.003766,San Berta los altos,Chiapas
52115,23.250269,-110.306848,Nueva República Popular Democrática de Corea,Zacatecas
52115,22.80707,-105.754505,Vieja República Democrática Popular Lao,México
76692,31.73685,-92.814132,San Cecilia los bajos,Chiapas
76692,24.762253,-89.468103,San Gonzalo los altos,Colima
84884,15.656811,-95.058749,San Bruno de la Montaña,Quintana Roo
43926,24.852406,-105.996789,Vieja Dominicana,Nayarit
43926,29.032044,-98.078491,San Héctor los altos,Guanajuato
43926,18.239242,-105.202991,San Ignacio de la Montaña,Baja California
27548,28.012696,-101.290001,San Jerónimo de la Montaña,Oaxaca
27548,24.21038,-116.284451,San Rubén los bajos,Baja California
27548,26.321112,-99.71845,San Antonio los altos,Chiapas
2978,25.599992,-94.631708,Vieja Japón,Tamaulipas
93091,18.258369,-115.700084,Nueva Barbados,Durango
93091,27.978007,-106.952926,San Úrsula de la Montaña,San Luis Potosí
93091,31.743036,-108.26613,Vieja Dominicana,Tamaulipas
52134,27.848941,-92.842895,San Gabriel de la Montaña,Michoacán de Ocampo
52134,26.283295,-96.245435,Vieja Kenya,Distrito Federal
19369,16.340085,-110.756238,San Ariadna los altos,Hidalgo
2987,27.193234,-98.602465,Vieja Pakistán,Distrito Federal
19374,14.780279,-110.787451,Nueva Trinidad y Tabago,Nuevo León
19374,30.392493,-94.215596,Nueva Benin,Jalisco
19374,19.841955,-91.517747,Nueva Hungría,Campeche
35760,19.484037,-90.822826,San Modesto de la Montaña,Querétaro
35760,22.363781,-87.982382,San Arturo los bajos,Hidalgo
35760,16.79352,-89.885372,San Cecilia los altos,Tamaulipas
52146,18.139522,-116.771814,San Mitzy los altos,Michoacán de Ocampo
43956,32.042398,-105.975741,Nueva Senegal,Nuevo León
43956,17.618917,-110.017712,Nueva Rwanda,Michoacán de Ocampo
11190,19.777092,-105.770885,San Felipe de la Montaña,México
76729,21.10757,-93.351214,San Alma de la Montaña,Baja California
76729,14.774082,-100.449323,Nueva Serbia,Durango
43971,17.27867,-111.138181,Vieja Comoras,Michoacán de Ocampo
43971,17.62667,-113.71176,San Wilfrido los altos,Durango
35784,15.107765,-96.969836,San Oswaldo los altos,Guerrero
35784,27.872321,-94.249136,San Leonel de la Montaña,Hidalgo
68554,23.184607,-94.098332,Vieja Indonesia,Quintana Roo
43980,21.856943,-111.134231,Vieja Luxemburgo,Distrito Federal
43980,22.680646,-86.829135,Nueva Chile,Tamaulipas
43980,24.568789,-92.018482,Vieja Guinea,Querétaro
60374,22.527623,-92.818203,Nueva Seychelles,Tamaulipas
3032,24.370938,-87.582023,Nueva Nicaragua,Guanajuato
3032,25.162427,-87.601896,San Gerónimo de la Montaña,Nuevo León
76767,23.104848,-104.955925,Nueva Palau,Puebla
76767,29.640571,-108.777827,San Gerónimo los bajos,Tamaulipas
76767,28.024254,-96.079852,Nueva Jordania,Guerrero
19424,15.238207,-98.856995,San Isabel de la Montaña,Zacatecas
19424,21.330007,-100.628961,Vieja Croacia,Sinaloa
19424,30.135222,-100.03826,San Úrsula los bajos,Durango
3043,23.007232,-94.067856,Vieja Kirguistán,Tabasco
3043,29.096681,-107.071312,San Víctor de la Montaña,Coahuila de Zaragoza
3043,20.845178,-111.252081,San Miriam los bajos,Guerrero
93163,21.554844,-116.024618,San Sessa los bajos,Aguascalientes
93163,31.513282,-115.736161,San Jacinto de la Montaña,Yucatán
60395,18.192472,-90.113836,San Pablo los altos,Sinaloa
60395,16.112298,-92.218645,San Serafín los altos,Guanajuato
27627,30.20798,-115.915397,Nueva Papua Nueva Guinea,Guanajuato
27627,22.86492,-99.077246,Vieja Indonesia,Colima
27627,28.147305,-95.435891,Nueva Liberia,Morelos
68590,22.336858,-100.027886,Vieja Libia,Campeche
68590,25.165936,-88.845251,San Felipe los bajos,Veracruz de Ignacio de la Llave
68590,26.417286,-91.470456,Vieja Chad,Quintana Roo
19439,16.005855,-95.177498,San Teodoro los bajos,Distrito Federal
19439,20.352551,-112.680588,San María José de la Montaña,Coahuila de Zaragoza
84977,21.669063,-96.221601,Nueva Lituania,Colima
84977,24.263192,-97.243579,Nueva Togo,Sinaloa
27633,15.556652,-114.786536,San Dulce los altos,Distrito Federal
27633,19.849237,-104.014322,Nueva Guinea Ecuatorial,Zacatecas
27633,22.283375,-93.502191,Vieja República Centroafricana,Durango
35825,24.232757,-93.216939,Vieja Estados Unidos de América,Durango
35825,15.823809,-98.054467,Vieja Albania,Zacatecas
19444,15.833102,-115.36537,Nueva Samoa,Guanajuato
19444,30.127871,-90.608777,San Sessa de la Montaña,Puebla
35830,14.677798,-116.660777,Nueva Australia,Tamaulipas
35830,16.240652,-100.644825,San Hernán de la Montaña,Nuevo León
11256,24.925717,-112.405447,Nueva Islandia,Coahuila de Zaragoza
11256,29.592702,-108.290059,San María Luisa de la Montaña,Aguascalientes
11256,17.569842,-107.177691,San Antonia los altos,Baja California
27641,30.257126,-104.738771,Vieja San Marino,Quintana Roo
27641,28.72365,-104.937632,San Elias los bajos,Baja California
19458,22.972807,-107.464813,Nueva Nicaragua,Campeche
19458,16.221762,-93.261984,San René los bajos,San Luis Potosí
68610,22.099261,-112.113737,Nueva Santa Lucía,Tlaxcala
27653,17.726638,-96.126133,San Rodrigo los altos,Sinaloa
52233,26.984648,-92.638718,San Ofelia los altos,Tamaulipas
52233,32.101479,-106.20917,Nueva Malawi,Tabasco
44043,19.14634,-103.598144,Vieja Omán,Tamaulipas
44043,28.631472,-89.468409,San Guadalupe de la Montaña,Zacatecas
68628,16.712301,-88.97024,San Francisco los altos,Yucatán
68628,18.690278,-99.290083,Vieja Panamá,Baja California
44053,32.130769,-115.739958,San Claudia de la Montaña,Coahuila de Zaragoza
44053,17.015088,-107.423143,Vieja Honduras,Zacatecas
3095,22.257017,-87.569958,Vieja Guinea,Durango
3095,18.45333,-98.507531,Nueva Djibouti,Puebla
60440,28.901805,-110.36498,San Ilse los bajos,Sinaloa
27676,24.315397,-108.696606,Nueva Rwanda,Campeche
27676,28.513978,-103.797928,Nueva Lituania,Nuevo León
93212,19.595727,-105.934581,San Rubén de la Montaña,Yucatán
93212,24.853132,-97.503022,San Noelia los altos,Coahuila de Zaragoza
11297,31.549593,-93.583419,San Nayeli los altos,Nuevo León
93222,30.28145,-113.19113,San Gloria los bajos,Chihuahua
93222,15.149998,-111.029278,Nueva Suriname,Zacatecas
44076,20.294609,-91.168239,San Joaquín de la Montaña,Coahuila de Zaragoza
44076,32.029126,-114.706702,Nueva Letonia,Sinaloa
44077,26.056063,-92.456707,Nueva Bélgica,Chihuahua
3121,16.060667,-96.735398,Vieja Sudán del Sur,Puebla
19512,14.569581,-107.772508,San Francisco los altos,Guerrero
35899,26.390701,-115.975192,San Graciela de la Montaña,San Luis Potosí
35899,20.199067,-95.101748,Vieja Cabo Verde,Campeche
35899,24.884342,-112.75966,San Óscar los bajos,Baja California Sur
93244,23.12054,-93.958927,Nueva Senegal,Querétaro
35901,22.110666,-90.103748,San Sonia los bajos,Puebla
35901,23.209435,-113.577835,Nueva República de Macedonia del Norte,San Luis Potosí
3136,14.557208,-90.736476,San Rosario los altos,Coahuila de Zaragoza
68673,18.243472,-108.232767,San Roberto de la Montaña,Chiapas
68673,18.240481,-113.564896,San Alonso de la Montaña,Puebla
68673,18.643201,-96.594489,San Enrique los altos,Michoacán de Ocampo
60486,31.941456,-110.456774,San Indira de la Montaña,Oaxaca
85079,19.048294,-113.917728,Vieja Congo,Chiapas
85079,25.116201,-96.366244,San María Cristina los altos,Chiapas
85079,23.924221,-104.94836,San Francisca los altos,Zacatecas
76887,14.533366,-113.013003,San Francisco los altos,Tlaxcala
76887,22.640607,-96.617005,Vieja Jamaica,Puebla
76887,14.528459,-114.330752,Nueva Iraq,Sonora
52315,18.208728,-100.956697,Vieja Liberia,Distrito Federal
52315,22.476895,-103.948616,San Pamela los bajos,Distrito Federal
52315,24.143509,-111.100447,Vieja Dinamarca,Querétaro
27740,16.990754,-88.149247,Vieja Papua Nueva Guinea,Sinaloa
68699,18.171764,-89.776262,San Asunción los altos,Hidalgo
68699,23.269741,-98.482064,Nueva Panamá,Nuevo León
93278,30.646593,-101.73945,San Gloria los altos,Durango
11356,31.058567,-90.784536,Nueva Palau,Querétaro
35936,22.563358,-111.876658,San René los altos,Baja California
11363,24.991935,-115.136589,Vieja Estonia,Guanajuato
11363,19.384259,-87.04828,San José Manuél los altos,Colima
11363,24.016027,-106.384051,San Adriana los altos,Guerrero
3172,26.241256,-109.650793,San Germán de la Montaña,Morelos
3172,26.532756,-114.857098,San Georgina los altos,Coahuila de Zaragoza
3172,29.457318,-108.056411,Nueva Zimbabwe,Puebla
19560,16.817539,-95.165158,San Óscar los bajos,México
19560,23.482082,-98.015567,Nueva Guinea Bissau,México
85100,16.049354,-102.479821,Vieja Suiza,Coahuila de Zaragoza
85106,27.046028,-101.101072,San Pablo los bajos,Sonora
85106,31.53999,-89.876808,San César los altos,Baja California Sur
85106,18.98562,-99.165286,San Florencia los altos,Colima
60530,18.487946,-96.679079,San Marisol de la Montaña,Durango
60530,14.977106,-108.407789,San Silvia los bajos,México
35962,17.329791,-103.488852,San José Luis los altos,Coahuila de Zaragoza
52348,19.682746,-116.724812,Vieja Granada,Puebla
35964,28.568671,-105.958204,San Benjamín los bajos,Aguascalientes
35964,23.022575,-108.720043,San Zeferino los altos,Durango
35964,22.156632,-112.659905,Nueva Barbados,Chihuahua
93310,22.383316,-87.538854,San Salvador los bajos,Tamaulipas
52356,19.144061,-111.903192,Nueva China,México
52356,24.141891,-86.68549,San Horacio de la Montaña,Hidalgo
52362,24.830457,-95.064959,Nueva Saint Kitts y Nevis,México
52362,17.007377,-92.293682,Vieja Jordania,Zacatecas
60558,25.080057,-88.517492,Nueva Sudán del Sur,Distrito Federal
60558,27.832152,-100.848627,San Elvira los bajos,Nuevo León
3217,22.874503,-93.415189,Vieja Santo Tomé y Príncipe,Nuevo León
3217,23.313559,-108.434081,San Gloria los altos,Coahuila de Zaragoza
68754,27.048043,-101.716128,San Darío los bajos,Tamaulipas
68754,27.394482,-115.059242,San Timoteo los altos,Morelos
68754,27.750192,-96.191556,San Catalina los altos,Guanajuato
19605,29.692964,-99.25817,Vieja Países Bajos,Baja California Sur
19605,30.990101,-105.444228,Nueva México,Zacatecas
52377,22.895743,-95.14613,Vieja Arabia Saudita,Zacatecas
52377,28.719732,-107.202828,Vieja Maldivas,Sonora
11419,31.870446,-98.902819,San Conchita los bajos,Nayarit
11419,19.955092,-102.664145,Vieja El Salvador,Tlaxcala
19613,29.340083,-97.488241,Nueva Yemen,Nayarit
19613,21.382677,-117.199677,San Jesús los altos,Tamaulipas
19613,30.127356,-100.743056,Nueva República Árabe Siria,Quintana Roo
27806,32.342724,-112.885815,Vieja Ghana,Campeche
27806,16.535116,-97.797461,San Eloy de la Montaña,Baja California Sur
27806,22.409446,-104.037204,San Andrea los bajos,Campeche
93346,30.910987,-114.252933,San José Carlos los bajos,Nuevo León
11429,17.854739,-98.908674,Nueva Bolivia,Chiapas
68774,20.782022,-96.42324,Vieja Mauricio,Tamaulipas
85160,22.436761,-92.474888,San Francisco Javier de la Montaña,Colima
85160,31.480667,-93.308085,San Hermelinda los altos,Sonora
3244,21.243897,-98.717501,San Gerónimo de la Montaña,Chiapas
3244,24.932021,-100.285888,Vieja Libia,Morelos
36017,28.172343,-96.598873,San Indira los bajos,Oaxaca
36017,14.998179,-106.67059,Nueva Liechtenstein,San Luis Potosí
36017,24.521789,-99.106569,San René los altos,Querétaro
52402,20.047163,-116.044318,Nueva Ecuador,Jalisco
52402,20.495106,-100.325028,Vieja Myanmar,Oaxaca
68789,14.626774,-90.279905,San María Cristina los altos,Tlaxcala
68789,14.993829,-107.310382,San Gerónimo los bajos,Nuevo León
68789,24.162136,-110.72842,Nueva Estonia,Coahuila de Zaragoza
85175,23.614651,-108.194831,San Carolina los bajos,Querétaro
85175,30.247084,-107.379832,San Federico los bajos,Tamaulipas
44216,20.500249,-112.463309,Nueva Portugal,Nuevo León
27834,18.588767,-89.234535,Vieja México,Coahuila de Zaragoza
27834,27.003818,-99.001806,San José Carlos de la Montaña,Zacatecas
27834,17.028147,-88.941685,San Elisa los bajos,Guanajuato
93372,14.620796,-109.118123,Nueva Eritrea,Sonora
93372,24.106114,-111.059613,Vieja Serbia,Tamaulipas
93372,26.308558,-94.227067,San Adán de la Montaña,Morelos
85181,28.226292,-102.949647,San René los bajos,Tlaxcala
85182,25.788461,-87.501388,Vieja Camerún,Baja California Sur
36031,20.928687,-89.512745,San Gabriela los altos,Baja California Sur
36031,27.315581,-95.139195,Nueva Senegal,Durango
36031,31.489133,-106.146214,San Esperanza de la Montaña,Aguascalientes
60607,25.404534,-93.959264,Vieja Túnez,Hidalgo
27848,17.164114,-94.219927,San Camila los bajos,Sonora
27848,14.533734,-103.656208,San Bernabé de la Montaña,Sinaloa
93385,21.249938,-96.073758,Vieja Chad,Tabasco
27850,30.790397,-100.126816,Vieja Islandia,Distrito Federal
68812,22.66092,-112.070403,Vieja República Checa,Chiapas
68812,21.799851,-109.050898,San Margarita los bajos,Distrito Federal
68819,30.460423,-106.719486,San Fernando los altos,Baja California
68819,19.081505,-104.86896,San Asunción de la Montaña,Tlaxcala
85205,27.212656,-90.935726,San Dalia de la Montaña,Querétaro
85205,14.794969,-103.156506,Vieja Samoa,Baja California
85205,24.3159,-110.189131,San Jacobo los altos,México
44246,22.37277,-107.028469,San Fabiola los bajos,Sonora
44246,28.269103,-90.287217,San Alicia de la Montaña,Chihuahua
52438,19.9903,-96.991985,Nueva Tayikistán,Colima
27864,18.498155,-89.780497,San Elsa los bajos,Puebla
27864,22.068157,-111.112672,San Federico los altos,Aguascalientes
85213,28.316085,-90.894299,San Violeta de la Montaña,Quintana Roo
85213,18.58272,-94.803155,Nueva Kenya,Zacatecas
