order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_38809439bab64ca77db64e50af2a,1,paypal,1,1123.82
ord_38809439bab64ca77db64e50af2a,2,mercado_pago,6,1193.05
ord_d4c56f3e71af18dc01900d5af751,1,debit_card,1,3041.44
ord_fbaa6168677ff2891b873eddf28a,1,voucher,1,1438.61
ord_fbaa6168677ff2891b873eddf28a,2,boleto,1,1202.21
ord_f4f4751eb4b5505739f6f17e67a9,1,voucher,1,4102.02
ord_2f89ae3fb0b740fd034e49540bb3,1,mercado_pago,6,437.17
ord_3ef8f009592153739e036192b71f,1,voucher,1,3970.59
ord_935e22d29d88eb75e805b8bea805,1,debit_card,1,1599.79
ord_82b05070b3b794831b8b73f1a3a3,1,debit_card,1,769.78
ord_8d21e327ab594fc7b3f84c942d56,1,boleto,1,1014.93
ord_80e3e582ffef43d3bfbf617b916f,1,mercado_pago,12,2695.04
ord_5859848578923e3399a4654ebf67,1,mercado_pago,12,4247.7
ord_f8cc4ed3085bf039be566cd24a46,1,voucher,1,1344.69
ord_d035c551416829f7232595210fc3,1,paypal,1,3418.81
ord_fe2e980a0007ada978b6325ff189,1,debit_card,1,1780.28
ord_fe2e980a0007ada978b6325ff189,2,credit_card,6,2092.66
ord_d2d0851ef0cc4a82b064908e6ad8,1,credit_card,12,3761.58
ord_7f57926e487ab1e6f5b9586953b2,1,mercado_pago,2,4938.3
ord_2d4c013cc04c0ee4bc852504efb5,1,mercado_pago,3,2508.17
ord_f1854c28820150eaa2396bbce8dc,1,voucher,1,325.03
ord_cd881a4b48a3041c5d1259850d44,1,paypal,1,4572.67
ord_860815879953a89d8a7bd20789a5,1,debit_card,1,2072.81
ord_1c505e700eeb34ce9fc9b4b9bd9f,1,paypal,1,4986.22
ord_592a39515221a0edcc3c6b58e598,1,voucher,1,1887.28
ord_38fd3030e5bb70f2d27e1d99cb2b,1,debit_card,1,1561.12
ord_70115d0dc8ed2f02fb98fe0e71af,1,debit_card,1,2877.29
ord_2649b00c44d5c33f211a8ab452aa,1,credit_card,1,4252.26
ord_132a0d0a4b5b55935ebdbb202dc5,1,credit_card,2,2435.1
ord_07af85587435f3b341477898f7cb,1,mercado_pago,2,4672.32
ord_51aa2eb80ffd5387a03b7dc818c5,1,voucher,1,437.23
ord_115b2f71fcfda2e56a5cd2df2f87,1,debit_card,1,2688.3
ord_6cd9a069f33da05ad13b603655d5,1,debit_card,1,4359.87
ord_28dcf4e84f6ed6ee9ae43e9fa96d,1,credit_card,3,3677.48
ord_43d8cb25c9c707d930e33875c58f,1,boleto,1,3686.46
ord_b77efd812630cc1640e72cca9f1b,1,credit_card,1,3786.74
ord_7e0e2aba4c607ff11b51e732a07d,1,voucher,1,4495.03
ord_e337b476a6bc559e337367b9308e,1,credit_card,3,2307.84
ord_d90aa9e8135277a01e4e5736003c,1,credit_card,1,4255.85
ord_3fdb289506ac54bb7c9244f566e6,1,paypal,1,4536.4
ord_b1661aad0f14d8f9d86df4800387,1,boleto,1,3151.72
ord_f6e5b21bdf1f8694a65fd4303edd,1,voucher,1,2147.06
ord_cf90e2aa6aeb1f5f5b3aff41c67e,1,boleto,1,4154.85
ord_f1c77627b32f14eba6062244212d,1,debit_card,1,3923.14
ord_c7c8ae6187c0b0fc2a7713bbf4a3,1,mercado_pago,3,1979.49
ord_c7c8ae6187c0b0fc2a7713bbf4a3,2,voucher,1,502.37
ord_db18e91ddf327cc4a0e4129b426f,1,debit_card,1,619.36
ord_db18e91ddf327cc4a0e4129b426f,2,mercado_pago,2,1574.26
ord_14580e1a86eb77139be7c8eb6ef3,1,voucher,1,2198.79
ord_8475a682c40a38c51d7bdb8ebc75,1,boleto,1,3360.4
ord_14d3822fd772bb149c6d7dfcbf6a,1,voucher,1,2247.58
ord_97c19e2ea5ec33908ea4b1922814,1,mercado_pago,1,4004.62
ord_c4f1b2580d3533765c4ff5f34ba5,1,mercado_pago,3,3262.31
ord_f561977e1fdf3226d511b61230eb,1,boleto,1,1814.82
ord_db206a75f284d78af852010fd6b7,1,mercado_pago,6,2384.84
ord_3bb63708e5c2c044252f4635930a,1,debit_card,1,526.64
ord_581230ff495c02adeb8f7b93e548,1,voucher,1,214.38
ord_3b87f935f10e006f8ccb34fd8005,1,credit_card,12,3323.03
ord_bdc282c1a82cbf9b0a723d045073,1,paypal,1,3137.94
ord_f55f6bc6bcab72f294a4c087a3e7,1,credit_card,6,4080.31
ord_53c5825fe6806801b105c88f53e9,1,boleto,1,3769.68
ord_d7f81d6cb4c0ad282cdb1b8f957b,1,voucher,1,1603.23
ord_d7f81d6cb4c0ad282cdb1b8f957b,2,credit_card,2,933.25
ord_10d1c6be325f3543d6978c5357bd,1,paypal,1,1134.93
ord_8f813b8fd6f9c11740f85e3460cb,1,boleto,1,450.57
ord_86b7a5dbb66a28ec1921df279a6b,1,debit_card,1,2451.56
ord_bd7078398447b93e8b29f96adca9,1,mercado_pago,6,638.43
ord_36ec1f7ecf4645c6d8b24efa0721,1,boleto,1,333.08
ord_4399ccc982162df2fe3a58b3f34d,1,credit_card,3,2249.07
ord_8ee34455991632055007545e7c1d,1,debit_card,1,277.79
ord_4361ca9b2aa1d42cc67a91d11ab3,1,boleto,1,3572.35
ord_72e33640eff9bc8a1d21a919ef71,1,voucher,1,659.85
ord_1444e51aa7a6ffdd0b4fb633bdf2,1,boleto,1,3741.08
ord_5511f888203e417b780b3dd3c010,1,paypal,1,2609.28
ord_6f970ae7d90f2860215e5e40fe25,1,voucher,1,1095.67
ord_5975bbfe58bd60988e958db6050a,1,mercado_pago,1,1874.01
ord_2db5cd41fd2373c53f67024d7976,1,boleto,1,2284.29
ord_2db5cd41fd2373c53f67024d7976,2,boleto,1,160.73
ord_177fae01253179dc9dec6cfd4db0,1,voucher,1,2140.02
ord_177fae01253179dc9dec6cfd4db0,2,voucher,1,1724.45
ord_014a06a9104717d7cb25e16c5316,1,voucher,1,3863.59
ord_b09e155c1da66d573f23d673354e,1,mercado_pago,6,699.02
ord_b09e155c1da66d573f23d673354e,2,paypal,1,328.81
ord_53bdd75bbfb0be923c6795a86ef6,1,boleto,1,3241.41
ord_0f7ddda0bd6fa97fe08357c89265,1,boleto,1,3041.44
ord_4242df79dc243d493d138dd5a84a,1,paypal,1,2162.09
ord_3b75eaf5f25ec6f80e22b63a8412,1,mercado_pago,2,3980.5
ord_e27b568934ca8e592accf77a337b,1,boleto,1,3163.12
ord_18abfbd93652f8b97cbb11907567,1,voucher,1,3247.19
ord_df5efbba3bb465c0cd7ad42c3315,1,paypal,1,2261.02
ord_6ecb7c8859e14376a74c15d8dfc7,1,voucher,1,2459.22
ord_73f059f913c85da9143debd488ed,1,boleto,1,4805.58
ord_e386acaeced873dee5f9016b240f,1,boleto,1,4759.49
ord_755bd95e50051e1c9d0d8ce51c2c,1,boleto,1,1920.26
ord_e1e44f24fa0a07c9d40c2476de77,1,voucher,1,2105.76
ord_7bd615666a01ba543b80b62097af,1,debit_card,1,3894.61
ord_6aa8ea5f706676914ba824d4ab66,1,credit_card,6,3886.85
ord_570d10d85b126abc55b793e1781e,1,debit_card,1,742.19
ord_d3bda1edadc3bc06a63040132d54,1,voucher,1,695.04
ord_9fb23830ce82bcb7fa3a312201be,1,mercado_pago,12,1185.08
ord_30bf624921c3d02eb7e17845f210,1,boleto,1,2347.07
ord_edbd5156850d957241359b0ddc5f,1,voucher,1,631.25
ord_24ecca973587e2eb7462c19d9b1a,1,credit_card,2,1419.71
ord_e4e6e056009b437b74fc78448e4c,1,boleto,1,3904.22
ord_878f00f2d79d642af90b67e617b0,1,voucher,1,1160.15
ord_1dd748435ae7ce7a61c58af131c2,1,boleto,1,3499.3
ord_5d72934b88e571cc27fe88e8018f,1,boleto,1,1192.01
ord_781fa1ac163172254178615d790c,1,credit_card,3,604.24
ord_1a770a5827bfbef8c14cc088c5d7,1,paypal,1,323.63
ord_9444adf38ca1edfe7ccac4572c46,1,paypal,1,3679.41
ord_6179551cdcd966007f6982fe06f4,1,credit_card,1,1048.1
ord_011c72dd19d36196e89dc22ada5b,1,credit_card,3,3608.09
ord_344dac8ee129db75ef78359d1ebf,1,debit_card,1,200.61
ord_344dac8ee129db75ef78359d1ebf,2,boleto,1,2387.31
ord_85b039e203eb93f8cb58c7cafb40,1,paypal,1,4091.59
ord_657f97141be57d3566b8cf74f712,1,paypal,1,3172.6
ord_11372543f46fd6860d239eb366db,1,credit_card,2,4762.91
ord_bd2a605974653a49ea9647258924,1,debit_card,1,2099.84
ord_33228160d6f9fba17ff63416e2ee,1,voucher,1,2741.48
ord_956c1866197f921a1aaaa19f654f,1,boleto,1,285.54
ord_68b691f2b6e4a541a153f3fc67a0,1,paypal,1,822.87
ord_f55b7b61c9b7eb711c27205fbd5d,1,voucher,1,4309.65
ord_99738a776299e5ab4b3597f1e4e6,1,credit_card,3,2778.89
ord_1fcf2bf115eba9ce2a5cc964f4d9,1,voucher,1,679.07
ord_3f603de910524de35c3dae36579f,1,debit_card,1,2450.75
ord_035c1d5efb0ed889f408225d6981,1,voucher,1,4787.73
ord_dd8f733c6a84868ff4f6b4fc048e,1,credit_card,3,2867.2
ord_12abaa411fb9b2b86b326dd674df,1,voucher,1,3878.09
ord_f9b8fa1f7f09e84717683f5daafc,1,debit_card,1,4285.81
ord_ca416fe9732beb12b9736f616a53,1,mercado_pago,3,953.1
ord_05298d54d3b37b62a796c0450aee,1,paypal,1,3613.27
ord_8bcb1bc3ddc5ff610f211e05b700,1,credit_card,1,1850.53
ord_b86237c481958b19e525ffe727a5,1,boleto,1,2487.19
ord_9408d28f1aecfc04c2b3c72ad163,1,voucher,1,4124.17
ord_f6730cf11cd02383ee42009229c2,1,paypal,1,1390.64
ord_91bbf7a048d47ee6bae10ddf1c15,1,credit_card,2,3713.63
ord_c5af0706d558354884edcabbd422,1,mercado_pago,2,3679.36
ord_76ad2493336066dc55d6e69a96ca,1,boleto,1,2448.94
ord_edccfb3972395c88fb11e84d8ca2,1,boleto,1,4998.47
ord_87d515f819fec7cfd1a4eeaa13f6,1,voucher,1,3173.72
ord_9bb85324bb1788a2ca45493758e0,1,credit_card,2,2169.03
ord_ad1b326e82b2cd48a5daa221f73f,1,credit_card,12,2727.3
ord_1aca4c46a95ab5b9f3c072d4f87a,1,paypal,1,2352.02
ord_1aca4c46a95ab5b9f3c072d4f87a,2,debit_card,1,2379.01
ord_eb73f9a1fd8aa0474e83bfc155ac,1,voucher,1,2431.63
ord_d6f286e42e481d63c7f4058ca43e,1,voucher,1,4051.93
ord_19aad2510edd42c71cca3c24a65e,1,voucher,1,4501.09
ord_11a106698c06bddf17a35e4faae9,1,credit_card,3,1652.91
ord_3b8cf12dc2da8dc117188902690d,1,voucher,1,3005.71
ord_4cdfbdbeaaad21a55b9db1b5206c,1,voucher,1,4804.8
ord_f146bf4e6ff145ce8c96dd56d86d,1,debit_card,1,114.91
ord_f146bf4e6ff145ce8c96dd56d86d,2,boleto,1,1488.7
ord_23b0208564d755505871115d8136,1,debit_card,1,740.69
ord_d02300dc3324b003875fa33c918f,1,credit_card,1,4585.36
ord_52a09a94a7c55bb8392c78394855,1,debit_card,1,1615.56
ord_b579d51d8fb50b183bf9f098274a,1,credit_card,3,1880.2
ord_64bb10d6f27272a652f74f76290d,1,voucher,1,4409.36
ord_336cf463088a62520cc141e9fb32,1,voucher,1,4881.15
ord_ffffad3d291155f94f0607547247,1,credit_card,12,476.62
ord_a47a30840b93abb26850133942d3,1,debit_card,1,2267.66
ord_3c056e344704c4168153a94ee974,1,credit_card,12,4574.92
ord_01aa68a0635d8f6b65a7102e49fb,1,boleto,1,1833.34
ord_ee865199ee2be7f4970c3bade875,1,boleto,1,1252.79
ord_f2486a5b59b792602fab13486249,1,paypal,1,2969.26
ord_c14b2fcd75df919ff1261bfcd0e9,1,credit_card,1,3450.29
ord_5ba49eb06062db7046e2a5830bd2,1,voucher,1,2373.29
ord_62a6066474db7a8160f33820bc84,1,mercado_pago,12,3872.55
ord_b47217ad41d2181ed9ba51907cde,1,credit_card,6,2592.04
ord_91e6065d5b62e66cec273094c86e,1,credit_card,1,3281.44
ord_09abe2836039b5ef4fdd77de1ff0,1,paypal,1,2662.71
ord_acaeec69cf2fdaed30e1a1004ee4,1,boleto,1,567.57
ord_8ecd2c4e8b64aee880acb8d32eb9,1,paypal,1,1410.35
ord_a4cde2dc3d23f9aa3e27c7626513,1,paypal,1,4265.82
ord_718024293aa5abd29338aae59779,1,paypal,1,1394.54
ord_6d7350c0056f64caedbb4e8f9098,1,paypal,1,4983.55
ord_33377da43407bbab9636ebb20781,1,credit_card,12,2724.79
ord_1ded0cbc4168b0573763398beb09,1,paypal,1,689.36
ord_4d65a1b06c0b5555c97129f0fc11,1,debit_card,1,1973.76
ord_4d65a1b06c0b5555c97129f0fc11,2,paypal,1,335.39
ord_b9c8efcf9e443edb145178fd0012,1,debit_card,1,3825.31
ord_2115c32ef71d22fcb5ce73bbe4ae,1,debit_card,1,2181.55
ord_2115c32ef71d22fcb5ce73bbe4ae,2,debit_card,1,938.47
ord_99428f85ea10c747370f10f73c33,1,debit_card,1,966.25
ord_99428f85ea10c747370f10f73c33,2,paypal,1,1737.07
ord_1a5a11059f5fb499d876870b1dbd,1,mercado_pago,3,1255.38
ord_312278a8d7918920c9e8f8099253,1,credit_card,6,4765.9
ord_4cf7e900ed857dbaae3672771dfc,1,debit_card,1,1297.72
ord_4cf7e900ed857dbaae3672771dfc,2,mercado_pago,2,263.92
ord_e4aaefdb8accd9d2ec87fbecf962,1,boleto,1,4716.97
ord_b215394259561fb2dd23501c444c,1,credit_card,3,4425.34
ord_6ceebacdb740c01fe316d99a8f8e,1,debit_card,1,3032.82
ord_95dec472ecb91a38130d77e8defc,1,credit_card,3,4972.29
ord_20b9e0c21d0199a0b0a606832a74,1,boleto,1,204.91
ord_baa2df45a7b23dd598a009100049,1,paypal,1,409.95
ord_efa7e218d1212d426568cf403e76,1,paypal,1,1579.61
ord_0324948c4982cdbe7dcdfe6f1166,1,paypal,1,2630.62
ord_e79c5ed6c11a276725a1921f9892,1,debit_card,1,526.61
ord_f85ddb285fdd1962914f033c0cbf,1,boleto,1,1999.13
ord_3b5995a103967cd3608f814875c3,1,voucher,1,2181.31
ord_3b5995a103967cd3608f814875c3,2,boleto,1,1203.93
ord_d415084a6303da26e32ba73d908e,1,debit_card,1,4907.09
ord_08cb83f8d9ce1cb68a9d2e6af831,1,mercado_pago,1,2167.55
ord_08b59840d57189ee6926cb80aabd,1,credit_card,6,3043.41
ord_ab29dd4d531e24e23d627eacb101,1,voucher,1,1210.84
ord_ab29dd4d531e24e23d627eacb101,2,credit_card,1,539.6
ord_a870971265b2d299d2b85569787a,1,debit_card,1,4324.28
ord_8e86b597ba21e5b19e9ed1e35fab,1,voucher,1,2760.02
ord_60f51ff7870db05a35415f32a403,1,credit_card,6,1726.73
ord_6d6821f89ea6915da72f5cfc023b,1,debit_card,1,2166.77
ord_26246677ada17700dd4cfb4f4f3f,1,debit_card,1,612.54
ord_76603789f4ccfdf876feb47a7a2c,1,debit_card,1,1869.32
ord_5ffece1d9007f11f709d82ef46ed,1,debit_card,1,919.34
ord_121b7f51bdacfb5abcace47d4698,1,mercado_pago,2,2885.39
ord_d10971e5ee44bc45c58fb6efa14f,1,debit_card,1,3384.14
ord_fae576eb4a5f2e3330d23a7b1ca2,1,credit_card,1,2943.42
ord_19cb6dce3aa4fe1f31b370d57065,1,voucher,1,1082.23
ord_ee710acfcbfc4766d4bae57d5ebd,1,debit_card,1,1371.39
ord_fb16758d1f5647fc0e46f55d97f5,1,debit_card,1,4525.98
ord_fa99f9d3e99c6de1ce81bdbff4df,1,voucher,1,863.36
ord_3240443470d0df485e185ec7dffc,1,boleto,1,3669.02
ord_0d405c4d1dd87a22fff0bcfe4dc4,1,mercado_pago,3,1392.76
ord_0d405c4d1dd87a22fff0bcfe4dc4,2,voucher,1,974.8
ord_472749d38c8e4cad68cd5d131cc7,1,debit_card,1,4381.36
ord_8a9bcd6d7426cd9c75878fb7135e,1,mercado_pago,12,1635.9
ord_8a9bcd6d7426cd9c75878fb7135e,2,debit_card,1,932.33
ord_edcda15f1a6fad8f9223f2b0a02e,1,voucher,1,995.5
ord_edcda15f1a6fad8f9223f2b0a02e,2,mercado_pago,3,1654.75
ord_37ad3a654514e6dbec244b835d63,1,mercado_pago,12,838.42
ord_3d1a5ce47f2a07f7c7c1f7d03b32,1,boleto,1,2484.82
ord_e87cc0572c974539d8c2928017c0,1,mercado_pago,12,4895.13
ord_47359e6c52e9459f4c07f16bf804,1,voucher,1,751.96
ord_c948a8590570556d9e70992ed106,1,mercado_pago,3,1506.65
ord_568f37c256cd2d7694a108f8e890,1,debit_card,1,3710.1
ord_e30d7fe582b46e861cdf29336c88,1,voucher,1,550.55
ord_f4b9a546bb426cf976db3f04c291,1,paypal,1,1405.15
ord_c234ab98407a11f8b1654fd324f4,1,debit_card,1,2088.54
ord_705fd6dc605acef7a857689a9185,1,debit_card,1,2342.43
ord_d6cb4d9981fd5247db8c47b131ea,1,credit_card,12,1640.36
ord_82c93220318483b983e464de88c6,1,mercado_pago,1,1419.88
ord_410a1739b88a69d0111291677ef5,1,mercado_pago,1,2060.62
ord_5d9cde5b304ae0e82326f721de9d,1,mercado_pago,1,3054.76
ord_bff8d8722cda4e86606ed547560d,1,voucher,1,2729.28
ord_208c7b3cc54c4606d3941c62df1c,1,paypal,1,1110.8
ord_0571c5f24f20e5a1668f3f99ed96,1,boleto,1,2098.38
ord_0571c5f24f20e5a1668f3f99ed96,2,voucher,1,958.78
ord_f39d379bac96be90c069769cf0fc,1,paypal,1,1525.26
ord_f39d379bac96be90c069769cf0fc,2,credit_card,1,2090.49
ord_45ba6ac55d4383509566a6e7edbb,1,mercado_pago,3,1263.81
ord_4af2d5fd3cd01f899f41d3a08aba,1,boleto,1,2812.35
ord_5aa01f01d900cf22a20a1bccfcad,1,voucher,1,1406.72
ord_db8fdaff27a93902e27a8352088a,1,credit_card,2,1961.71
ord_9c365d9a6ccabf62c380270b69ef,1,paypal,1,4847.65
ord_ca4e2b4d4b1bac68496c5011ad29,1,boleto,1,844.64
ord_41c21b2212a69cc40facca88c3c3,1,credit_card,3,2735.34
ord_3bfa415990489efe85f6ba6b5ce0,1,paypal,1,3179.69
ord_cd84c4550744874ee87f408c6825,1,mercado_pago,1,609.65
ord_cd84c4550744874ee87f408c6825,2,boleto,1,2033.78
ord_56ce20ded11a7e860e2d6ab1ad84,1,credit_card,1,1834.49
ord_6f5301ecfb7d1a3eac8955ba6ca9,1,mercado_pago,3,2893.92
ord_a7da46d13df6b803554e743efbc6,1,boleto,1,2941.91
ord_1b7a6847ea71a2dc5fb2d1fb9fee,1,credit_card,6,2552.13
ord_2d96ccdc05e646373b5328a99f84,1,credit_card,2,601.94
ord_9782e17c6e62ed631a4265e1470c,1,voucher,1,1468.25
ord_644fc43189c925b6273a834e396a,1,paypal,1,3585.33
ord_b52aa03e490ff8e4191b2ba60ae8,1,debit_card,1,3798.9
ord_abd8deda79d9db84ec086dd74964,1,mercado_pago,12,3585.89
ord_0271efcc976900d3d31c4181aaa5,1,mercado_pago,3,2888.17
ord_e01c1b61f4d3f3fbe12183161448,1,mercado_pago,12,1120.23
ord_e01c1b61f4d3f3fbe12183161448,2,paypal,1,444.94
ord_0b7307205f3406d41efddc789cdd,1,mercado_pago,6,2035.13
ord_015ddde43c2a69e9d096136eeb72,1,boleto,1,2599.35
ord_bbf7908d492023ee5cad916ff97b,1,credit_card,1,2890.39
ord_b399e4c264d2ad0d20c1a6916817,1,boleto,1,3647.18
ord_6f3caacbd8dd3dd7f983cfca51ca,1,credit_card,2,1847.05
ord_3db42dbead0e57289c54a0b3ccad,1,paypal,1,4420.49
ord_58f2c882768a22cf2933d64bd9de,1,boleto,1,4529.03
ord_e76d70ff9a3c73df1c6ba8150289,1,boleto,1,1937.55
ord_d11a03e3eb9ea2b3ab9bd4866bb3,1,paypal,1,2269.31
ord_177c9322e5ade00172181053f0b5,1,boleto,1,4559.79
ord_b0549cc0a71c2ca55d479e84ccf1,1,credit_card,3,1638.5
ord_7634c5561a269667a5e806080601,1,credit_card,1,1083.34
ord_8020325dee4bb843b0d1715ff7b0,1,debit_card,1,1958.31
ord_4ef5cacd6dabbcf0681be1228c8d,1,voucher,1,1130.28
ord_eff7e5b30d04dd2f8edf5587fc03,1,mercado_pago,12,3640.13
ord_472f28854067fd5ab064784b28fd,1,debit_card,1,705.43
ord_7925d34164c092b00c22702c78dc,1,mercado_pago,2,1155.77
ord_fe8d1b97f3ca61adfc7782a0fbf5,1,mercado_pago,1,1119.59
ord_fe8d1b97f3ca61adfc7782a0fbf5,2,credit_card,1,952.0
ord_8e287d7b3a709025c610f7c2681c,1,mercado_pago,1,1156.66
ord_5f68ce04218384c1ba9d9b5dae1e,1,credit_card,2,2268.67
ord_61df6a2d43c731fb68f48b0fd298,1,credit_card,1,1582.51
ord_1a66500411cd978773fdac5e78e0,1,debit_card,1,2949.75
ord_cd12feb0488201be72e51d72b37e,1,paypal,1,1171.04
ord_648d9a0ade026ccf4265ab0a024f,1,boleto,1,479.81
ord_b280de133a0ef4860156954495ff,1,paypal,1,235.27
ord_b280de133a0ef4860156954495ff,2,debit_card,1,723.27
ord_33660fb039935599420676b98a4f,1,mercado_pago,6,3528.14
ord_68eab72337f40d8c977e4d5c2fb6,1,mercado_pago,12,4727.27
ord_88dc2e3a97c0632db727239bc67a,1,debit_card,1,1962.16
ord_63203d6bcfadd553b56b086c41b6,1,paypal,1,3137.78
ord_d3a3b54271fe98047b0503f1def4,1,voucher,1,2897.86
ord_98594632a38e070c042076c78d37,1,voucher,1,3694.4
ord_c9d39fe7f47839cfbea74c6b0e7e,1,paypal,1,4415.71
ord_1b0e56a0d12de030e0988af6b56d,1,debit_card,1,4606.66
ord_eeb02a664b88bb04d1d273f19607,1,debit_card,1,1351.91
ord_eeb02a664b88bb04d1d273f19607,2,voucher,1,1754.95
ord_e4d759dc26d5290cfce4288044c4,1,voucher,1,907.62
ord_952e0545b234979caf25f29a0b6f,1,mercado_pago,6,1632.77
ord_189d886fe5599f329fccb1eaac06,1,credit_card,1,4568.53
ord_582465ffeecb800de782376d3c50,1,voucher,1,2047.28
ord_fe9aad49732e03f5f1313a302fa1,1,debit_card,1,3886.66
ord_05e271fadbf50e62dfe9ca32ab25,1,boleto,1,3072.39
ord_9e8411daf511be46683a7a939a45,1,credit_card,2,738.26
ord_cc8747280538793c05be9981f010,1,mercado_pago,3,1091.82
ord_cc8747280538793c05be9981f010,2,voucher,1,850.49
ord_7218b30d2a81d4e8585fb6941148,1,paypal,1,402.26
ord_7218b30d2a81d4e8585fb6941148,2,mercado_pago,3,2142.86
ord_fb9fddad468ef2a86061a4e7a733,1,debit_card,1,932.77
ord_e17eb3fd8a43d4a2e7a6f0c77cec,1,credit_card,12,3806.8
ord_fe9748b12fd114fbcc7cbf918804,1,boleto,1,2503.55
ord_6f09dc4affac984aea1e0299f1c2,1,paypal,1,4075.73
ord_293b49a92fd3f937fd01f6b5545f,1,credit_card,1,498.34
ord_88dae078348d5b3eb7aaeb77792f,1,debit_card,1,3771.19
ord_0b7f80a8176c8aea0198faddf1d4,1,credit_card,12,2635.45
ord_ebec8db9ebb9e309aad2bdffb850,1,mercado_pago,12,1304.51
ord_ba2c94af3ec672974c25b105fbd7,1,debit_card,1,989.58
ord_ba2c94af3ec672974c25b105fbd7,2,credit_card,6,1046.68
ord_488c7f13f7c75e654cf0223a039b,1,mercado_pago,6,1188.69
ord_daa1ff8328e67ba88ba6b9f6bcce,1,boleto,1,1633.36
ord_daa1ff8328e67ba88ba6b9f6bcce,2,credit_card,3,2293.59
ord_5e0b8f41bfce9b56f30099753f03,1,boleto,1,3570.72
ord_dcd03d3303f313b831f45bf74267,1,debit_card,1,875.9
ord_99a801255bb986dc2dc44be146ea,1,paypal,1,1110.91
ord_174aa756f2c31403387f97d37051,1,paypal,1,842.01
ord_ca103bfeaf7ad66a6ae75b95bc4e,1,debit_card,1,4853.61
ord_9168798e47efbdf400bdd190cbda,1,debit_card,1,2592.72
ord_caca93502fe535f9ef8514ef9229,1,credit_card,1,2107.78
ord_8ae1fa420b1d13ae753eb0f74c72,1,mercado_pago,1,2760.69
ord_6372c024bfff22e2b2c8dbe4384f,1,boleto,1,1164.92
ord_d6117b4febf45f504424401fd830,1,mercado_pago,12,2392.73
ord_5c21282454ce567a77b03cd645fb,1,paypal,1,4056.9
ord_1747357009179176791a33344942,1,boleto,1,1630.15
ord_5423ca7d95e34ba946e0830ec703,1,voucher,1,2090.75
ord_d02ed5b1b0199954ace0c1dfcd35,1,mercado_pago,6,2178.34
ord_894f296a7c3eb640a0e1f8b351ef,1,boleto,1,4691.65
ord_13a3c0c2ca719daf1eb7f15b0036,1,credit_card,3,3079.45
ord_6d1c5625fcf9802853e974e4c7d5,1,voucher,1,2183.96
ord_13e3befacb32bdb0d842d59d6a0a,1,paypal,1,2692.24
ord_ab1d14bc90c40418af47756bf893,1,voucher,1,1506.17
ord_ab1d14bc90c40418af47756bf893,2,debit_card,1,590.09
ord_1aa5c508ed88406e7f3f9ce8cdca,1,boleto,1,2278.53
ord_69e49520a997fc52097eef5e2735,1,voucher,1,2611.36
ord_6b87f7a829bed0bac7a6e9300791,1,boleto,1,1397.95
ord_581ba169e85612205cdfcd674b81,1,credit_card,3,1743.77
ord_8141946c950337fd52e9e6e4b6b2,1,paypal,1,3087.3
ord_1ef7d9d788c963f979bb43c85d1b,1,mercado_pago,2,3420.82
ord_43652e0e5105046a11fa9046ecaa,1,mercado_pago,3,2923.53
ord_b5922e9ed7516936f15e0e3d4376,1,boleto,1,4041.1
ord_f69977273ad07c1ebdff205ee8a5,1,voucher,1,438.51
ord_ee32f9a60c62d2c91fda8ab60258,1,mercado_pago,1,1221.87
ord_af48f534d578a8afeb429ad577c3,1,debit_card,1,3655.08
ord_a87097f18abcc4fb7b45e92aec4b,1,credit_card,6,1795.8
ord_195addc0b78fb62d0d0d8af4bb36,1,paypal,1,395.23
ord_e84c8f3071d0a1e35129e4e11565,1,boleto,1,1622.04
ord_115ce63596cef400c643841f578e,1,voucher,1,1218.79
ord_d4b485e2980670a0fad720af89d6,1,voucher,1,2936.18
ord_6f50e63a6f3effff3c1993d9474f,1,voucher,1,1908.13
ord_58d56eaa1ea89af06cebd6c2b3b5,1,mercado_pago,2,1385.89
ord_fb6ea7ec49da72a51a107e6582ed,1,credit_card,12,314.63
ord_fb6ea7ec49da72a51a107e6582ed,2,voucher,1,2068.87
ord_3b54ac65124db6eaf5be1bebfd13,1,credit_card,2,3546.9
ord_96b18c7dcef775a9b0d4a6f0e58e,1,boleto,1,4619.78
ord_7a87864f1a6acb4443632fa27784,1,voucher,1,1083.78
ord_a91651fbdd21c69deaaaca0f498b,1,credit_card,6,4098.4
ord_a66c15d1e880bc1cc697aff4b827,1,boleto,1,1177.72
ord_a66c15d1e880bc1cc697aff4b827,2,voucher,1,1009.68
ord_f283e8eb456159217f2555bdf639,1,debit_card,1,2127.76
ord_def7f7c673c5a1d175de40efcfaa,1,debit_card,1,950.93
ord_ffbdfbf20363fd463dc6968c2ffd,1,mercado_pago,2,2390.72
ord_cac3ab341783d0fce59778831d2f,1,boleto,1,1122.28
ord_52c280413b2222f162a040738de3,1,voucher,1,1795.63
ord_8ee01caa3e177143203bf1d9f6c4,1,credit_card,6,4623.65
ord_978791d2c54f3b92aaa8acbe5fb2,1,mercado_pago,1,2613.13
ord_6e268c7520677dc61b950b748871,1,credit_card,6,3415.52
ord_56532593e355776fc8803f9f89d2,1,paypal,1,1701.63
ord_583094cf00378a54ce75e6d0e89a,1,mercado_pago,6,1095.83
